label,language,comment
work_pressure,bangla,আমার ম্যানেজার দিন রাত ২৪ ঘণ্টা পাওয়ার আশা করে
work_pressure,english,My boss keeps piling work on me I cannot handle it anymore
work_pressure,bangla,বাথরুম ব্রেক নিতেও দোষী বোধ করি
work_pressure,bangla,এই চাকরি আক্ষরিক অর্থেই আমাকে মেরে ফেলছে
work_pressure,bangla,কয়েক সপ্তাহ ধরে পরিবারকে দেখিনি কাজের কারণে
work_pressure,english,Every day I think about quitting this job
work_pressure,english,The workload is crushing me slowly
work_pressure,english,I forgot my own birthday because I was so busy with work
work_pressure,bangla,কয়েক সপ্তাহ ধরে পরিবারকে দেখিনি কাজের কারণে
work_pressure,bangla,আমার ম্যানেজার দিন রাত ২৪ ঘণ্টা পাওয়ার আশা করে
work_pressure,bangla,বাথরুম ব্রেক নিতেও দোষী বোধ করি
work_pressure,english,I cannot even take a bathroom break without feeling guilty
work_pressure,bangla,মনে হয় এই চাকরিতে আমাকে শোষণ করা হচ্ছে
work_pressure,english,My boss keeps piling work on me I cannot handle it anymore
work_pressure,english,I feel like a machine not a human being anymore
work_pressure,bangla,প্রতিদিন চাকরি ছেড়ে দেওয়ার কথা ভাবি
work_pressure,english,My health is deteriorating because of this job
work_pressure,english,The office culture is toxic and competitive
work_pressure,english,My boss keeps piling work on me I cannot handle it anymore
work_pressure,bangla,প্রতিদিন চাকরি ছেড়ে দেওয়ার কথা ভাবি
work_pressure,english,I feel like I am being exploited at this job
work_pressure,bangla,প্রতিদিন চাকরি ছেড়ে দেওয়ার কথা ভাবি
work_pressure,english,I am working 7 days a week with no breaks
work_pressure,english,My boss keeps piling work on me I cannot handle it anymore
work_pressure,bangla,পরের সপ্তাহে ১০টি প্রকল্প জমা দিতে হবে এটা অসম্ভব
work_pressure,english,Every day I think about quitting this job
work_pressure,english,I have not had a single day off in two months
work_pressure,bangla,বার্ন আউট হয়ে যাচ্ছি আর অফিসে কেউ গ্রাহ্য করে না
work_pressure,english,I have been working for 16 hours straight and I am exhausted
work_pressure,english,The pressure from management is unbearable
work_pressure,bangla,সারাদিন বসে থাকতে থাকতে প্রচন্ড পিঠের ব্যথা হয়েছে
work_pressure,bangla,ছুটি নিতে ভয় লাগে কারণ চাকরি চলে যেতে পারে
work_pressure,english,I have to answer emails even on weekends and holidays
work_pressure,english,I have not had a single day off in two months
work_pressure,bangla,টানা ১৬ ঘণ্টা কাজ করছি আমি সম্পূর্ণ ক্লান্ত
work_pressure,english,I have to answer emails even on weekends and holidays
work_pressure,english,I have to answer emails even on weekends and holidays
work_pressure,bangla,ছুটির দিনেও ইমেইলের উত্তর দিতে হয়
work_pressure,bangla,মনে হয় এই চাকরিতে আমাকে শোষণ করা হচ্ছে
work_pressure,bangla,এই চাকরি আক্ষরিক অর্থেই আমাকে মেরে ফেলছে
work_pressure,bangla,নিজের জন্মদিন ভুলে গেছি কাজে এত ব্যস্ত ছিলাম
work_pressure,english,They expect us to work overtime without any extra pay
work_pressure,english,I have to complete 10 projects by next week it is impossible
work_pressure,english,The deadlines are impossible there is no way to finish
work_pressure,english,The deadlines are impossible there is no way to finish
work_pressure,bangla,দুই মাসে একটি দিনও ছুটি নেই আমার
work_pressure,english,I have been working for 16 hours straight and I am exhausted
work_pressure,english,I cried in the parking lot before going into office today
work_pressure,bangla,টানা ১৬ ঘণ্টা কাজ করছি আমি সম্পূর্ণ ক্লান্ত
work_pressure,english,I am burning out and nobody in the office cares
work_pressure,bangla,বিনা পেমেন্টে ওভারটাইম করতে হবে
work_pressure,english,I have to answer emails even on weekends and holidays
work_pressure,english,I cannot even take a bathroom break without feeling guilty
work_pressure,bangla,দুই মাসে একটি দিনও ছুটি নেই আমার
work_pressure,english,I have developed severe back pain from sitting all day
work_pressure,bangla,সকাল ৫টায় উঠি আর রাত ১২টা পর্যন্ত কাজ করি প্রতিদিন
work_pressure,english,I had a panic attack in the office bathroom yesterday
work_pressure,bangla,আমার ম্যানেজার দিন রাত ২৪ ঘণ্টা পাওয়ার আশা করে
work_pressure,bangla,আমার বস সবসময় কাজ চাপিয়ে যাচ্ছে আর সহ্য হচ্ছে না
work_pressure,bangla,সকাল ৫টায় উঠি আর রাত ১২টা পর্যন্ত কাজ করি প্রতিদিন
work_pressure,english,This job is literally killing me slowly
work_pressure,bangla,সারাদিন বসে থাকতে থাকতে প্রচন্ড পিঠের ব্যথা হয়েছে
work_pressure,bangla,সারাদিন বসে থাকতে থাকতে প্রচন্ড পিঠের ব্যথা হয়েছে
work_pressure,english,They expect us to work overtime without any extra pay
work_pressure,bangla,কাজের চাপ আমাকে ধীরে ধীরে চূর্ণ করছে
work_pressure,english,The deadlines are impossible there is no way to finish
work_pressure,english,My manager expects me to be available 24 hours a day
work_pressure,bangla,প্রতিদিন লাঞ্চের সময়ও কাজ করি
work_pressure,english,I feel like a machine not a human being anymore
work_pressure,bangla,কাজের চাপ আমাকে ধীরে ধীরে চূর্ণ করছে
work_pressure,english,I have to answer emails even on weekends and holidays
work_pressure,english,I am so stressed about work that I cannot sleep at night
work_pressure,english,I work through lunch every single day
work_pressure,bangla,দুই মাসে একটি দিনও ছুটি নেই আমার
work_pressure,bangla,সপ্তাহে ৭ দিন কাজ করি কোনো বিরতি নেই
work_pressure,english,The deadlines are impossible there is no way to finish
work_pressure,bangla,গতকাল অফিসের বাথরুমে প্যানিক অ্যাটাক হয়েছে
work_pressure,english,I am doing the work of three people with one salary
work_pressure,bangla,দুই মাসে একটি দিনও ছুটি নেই আমার
work_pressure,english,I cried in the parking lot before going into office today
work_pressure,bangla,বিনা পেমেন্টে ওভারটাইম করতে হবে
work_pressure,bangla,বিনা পেমেন্টে ওভারটাইম করতে হবে
work_pressure,english,I am working 7 days a week with no breaks
work_pressure,bangla,আমার ম্যানেজার দিন রাত ২৪ ঘণ্টা পাওয়ার আশা করে
work_pressure,bangla,বার্ন আউট হয়ে যাচ্ছি আর অফিসে কেউ গ্রাহ্য করে না
work_pressure,bangla,বিনা পেমেন্টে ওভারটাইম করতে হবে
work_pressure,english,I have to answer emails even on weekends and holidays
work_pressure,bangla,মনে হয় এই চাকরিতে আমাকে শোষণ করা হচ্ছে
work_pressure,bangla,টানা ১৬ ঘণ্টা কাজ করছি আমি সম্পূর্ণ ক্লান্ত
work_pressure,english,I am so stressed about work that I cannot sleep at night
work_pressure,english,My health is deteriorating because of this job
work_pressure,bangla,সারাদিন বসে থাকতে থাকতে প্রচন্ড পিঠের ব্যথা হয়েছে
work_pressure,bangla,সপ্তাহে ৭ দিন কাজ করি কোনো বিরতি নেই
work_pressure,bangla,প্রতিদিন চাকরি ছেড়ে দেওয়ার কথা ভাবি
work_pressure,bangla,সপ্তাহে ৭ দিন কাজ করি কোনো বিরতি নেই
work_pressure,english,Every day I think about quitting this job
work_pressure,english,I am afraid to take sick leave because I might get fired
work_pressure,english,I wake up at 5am and work until midnight every day
work_pressure,bangla,অফিসের সংস্কৃতি বিষাক্ত আর প্রতিযোগিতামূলক
work_pressure,bangla,বিনা পেমেন্টে ওভারটাইম করতে হবে
work_pressure,bangla,আমার ম্যানেজার দিন রাত ২৪ ঘণ্টা পাওয়ার আশা করে
work_pressure,bangla,এক বেতনে তিনজনের কাজ করছি
work_pressure,english,My health is deteriorating because of this job
work_pressure,english,The deadlines are impossible there is no way to finish
work_pressure,english,I feel like I am being exploited at this job
work_pressure,bangla,আমি মানুষ না মেশিন তা নিয়ে সন্দেহ হয়
work_pressure,english,My phone never stops ringing with work calls even at night
work_pressure,english,I have not had a single day off in two months
work_pressure,english,I have been working for 16 hours straight and I am exhausted
work_pressure,bangla,বাথরুম ব্রেক নিতেও দোষী বোধ করি
work_pressure,bangla,ডেডলাইনগুলো অসম্ভব শেষ করা যাবে না কোনোভাবেই
work_pressure,bangla,প্রতিদিন লাঞ্চের সময়ও কাজ করি
work_pressure,english,I have been working for 16 hours straight and I am exhausted
work_pressure,bangla,টানা ১৬ ঘণ্টা কাজ করছি আমি সম্পূর্ণ ক্লান্ত
work_pressure,bangla,আমি মানুষ না মেশিন তা নিয়ে সন্দেহ হয়
work_pressure,english,I am afraid to take sick leave because I might get fired
work_pressure,bangla,দুই মাসে একটি দিনও ছুটি নেই আমার
work_pressure,english,I am afraid to take sick leave because I might get fired
work_pressure,bangla,কাজের চাপ আমাকে ধীরে ধীরে চূর্ণ করছে
work_pressure,english,I have not seen my family in weeks because of work
work_pressure,english,I am burning out and nobody in the office cares
work_pressure,english,I work through lunch every single day
work_pressure,bangla,ম্যানেজমেন্টের চাপ সহ্যের বাইরে
work_pressure,english,I had a panic attack in the office bathroom yesterday
work_pressure,bangla,পরের সপ্তাহে ১০টি প্রকল্প জমা দিতে হবে এটা অসম্ভব
work_pressure,english,I work through lunch every single day
work_pressure,bangla,সকাল ৫টায় উঠি আর রাত ১২টা পর্যন্ত কাজ করি প্রতিদিন
work_pressure,bangla,সপ্তাহে ৭ দিন কাজ করি কোনো বিরতি নেই
work_pressure,english,My phone never stops ringing with work calls even at night
work_pressure,bangla,সপ্তাহে ৭ দিন কাজ করি কোনো বিরতি নেই
work_pressure,english,The pressure from management is unbearable
work_pressure,bangla,কাজের চাপ আমাকে ধীরে ধীরে চূর্ণ করছে
work_pressure,bangla,টানা ১৬ ঘণ্টা কাজ করছি আমি সম্পূর্ণ ক্লান্ত
work_pressure,bangla,টানা ১৬ ঘণ্টা কাজ করছি আমি সম্পূর্ণ ক্লান্ত
work_pressure,english,I have developed severe back pain from sitting all day
work_pressure,bangla,প্রতিদিন লাঞ্চের সময়ও কাজ করি
work_pressure,english,I have to answer emails even on weekends and holidays
work_pressure,english,I have to answer emails even on weekends and holidays
work_pressure,bangla,প্রতিদিন লাঞ্চের সময়ও কাজ করি
work_pressure,bangla,আজ অফিসে ঢোকার আগে পার্কিং লটে কেঁদেছি
work_pressure,bangla,প্রতিদিন লাঞ্চের সময়ও কাজ করি
work_pressure,english,I am so stressed about work that I cannot sleep at night
work_pressure,bangla,ম্যানেজমেন্টের চাপ সহ্যের বাইরে
work_pressure,bangla,সকাল ৫টায় উঠি আর রাত ১২টা পর্যন্ত কাজ করি প্রতিদিন
work_pressure,english,I am burning out and nobody in the office cares
work_pressure,bangla,ম্যানেজমেন্টের চাপ সহ্যের বাইরে
work_pressure,english,My health is deteriorating because of this job
work_pressure,english,I feel like a machine not a human being anymore
work_pressure,english,I feel like I am being exploited at this job
work_pressure,bangla,আজ অফিসে ঢোকার আগে পার্কিং লটে কেঁদেছি
work_pressure,bangla,ম্যানেজমেন্টের চাপ সহ্যের বাইরে
work_pressure,english,The workload is crushing me slowly
work_pressure,bangla,আমি মানুষ না মেশিন তা নিয়ে সন্দেহ হয়
work_pressure,english,I am so stressed about work that I cannot sleep at night
work_pressure,english,I have been working for 16 hours straight and I am exhausted
work_pressure,english,I have to answer emails even on weekends and holidays
work_pressure,english,The workload is crushing me slowly
work_pressure,english,I forgot my own birthday because I was so busy with work
work_pressure,english,The pressure from management is unbearable
work_pressure,bangla,কাজের চাপ আমাকে ধীরে ধীরে চূর্ণ করছে
work_pressure,english,They expect us to work overtime without any extra pay
work_pressure,bangla,ডেডলাইনগুলো অসম্ভব শেষ করা যাবে না কোনোভাবেই
work_pressure,english,I have been working for 16 hours straight and I am exhausted
work_pressure,bangla,আজ অফিসে ঢোকার আগে পার্কিং লটে কেঁদেছি
work_pressure,english,My phone never stops ringing with work calls even at night
work_pressure,bangla,বিনা পেমেন্টে ওভারটাইম করতে হবে
work_pressure,english,I am working 7 days a week with no breaks
work_pressure,bangla,ফোন বন্ধ হয় না মাঝরাতে পর্যন্ত কাজের কল আসে
work_pressure,bangla,অফিসের সংস্কৃতি বিষাক্ত আর প্রতিযোগিতামূলক
work_pressure,english,I feel like I am being exploited at this job
work_pressure,english,I cried in the parking lot before going into office today
work_pressure,english,The workload is crushing me slowly
work_pressure,english,I have developed severe back pain from sitting all day
work_pressure,bangla,অফিসের সংস্কৃতি বিষাক্ত আর প্রতিযোগিতামূলক
work_pressure,english,I work through lunch every single day
work_pressure,bangla,ম্যানেজমেন্টের চাপ সহ্যের বাইরে
work_pressure,english,I feel like I am being exploited at this job
work_pressure,english,I am working 7 days a week with no breaks
work_pressure,bangla,আজ অফিসে ঢোকার আগে পার্কিং লটে কেঁদেছি
work_pressure,english,This job is literally killing me slowly
work_pressure,english,My health is deteriorating because of this job
work_pressure,bangla,আজ অফিসে ঢোকার আগে পার্কিং লটে কেঁদেছি
work_pressure,english,I am burning out and nobody in the office cares
work_pressure,english,Every day I think about quitting this job
work_pressure,english,I feel like I am being exploited at this job
work_pressure,bangla,সকাল ৫টায় উঠি আর রাত ১২টা পর্যন্ত কাজ করি প্রতিদিন
work_pressure,bangla,এই চাকরি আক্ষরিক অর্থেই আমাকে মেরে ফেলছে
work_pressure,bangla,গতকাল অফিসের বাথরুমে প্যানিক অ্যাটাক হয়েছে
work_pressure,english,I have been working for 16 hours straight and I am exhausted
work_pressure,bangla,বার্ন আউট হয়ে যাচ্ছি আর অফিসে কেউ গ্রাহ্য করে না
work_pressure,english,The workload is crushing me slowly
work_pressure,english,I feel like a machine not a human being anymore
work_pressure,english,I wake up at 5am and work until midnight every day
work_pressure,bangla,এই চাকরি আক্ষরিক অর্থেই আমাকে মেরে ফেলছে
work_pressure,english,I am afraid to take sick leave because I might get fired
work_pressure,english,My manager expects me to be available 24 hours a day
work_pressure,english,I forgot my own birthday because I was so busy with work
work_pressure,english,Every day I think about quitting this job
work_pressure,english,I have to answer emails even on weekends and holidays
work_pressure,bangla,এই চাকরি আক্ষরিক অর্থেই আমাকে মেরে ফেলছে
work_pressure,english,The office culture is toxic and competitive
work_pressure,bangla,বাথরুম ব্রেক নিতেও দোষী বোধ করি
work_pressure,bangla,কাজের এত চাপ যে রাতে ঘুমাতে পারি না
work_pressure,bangla,গতকাল অফিসের বাথরুমে প্যানিক অ্যাটাক হয়েছে
work_pressure,bangla,সকাল ৫টায় উঠি আর রাত ১২টা পর্যন্ত কাজ করি প্রতিদিন
work_pressure,bangla,বাথরুম ব্রেক নিতেও দোষী বোধ করি
work_pressure,english,I have been working for 16 hours straight and I am exhausted
work_pressure,english,I have to complete 10 projects by next week it is impossible
work_pressure,english,The office culture is toxic and competitive
work_pressure,english,My boss keeps piling work on me I cannot handle it anymore
work_pressure,english,I am burning out and nobody in the office cares
work_pressure,english,I have not seen my family in weeks because of work
work_pressure,english,I am burning out and nobody in the office cares
work_pressure,english,My phone never stops ringing with work calls even at night
work_pressure,english,I am working 7 days a week with no breaks
work_pressure,english,I have to answer emails even on weekends and holidays
work_pressure,english,My health is deteriorating because of this job
work_pressure,bangla,বার্ন আউট হয়ে যাচ্ছি আর অফিসে কেউ গ্রাহ্য করে না
work_pressure,english,I am doing the work of three people with one salary
work_pressure,english,I feel like a machine not a human being anymore
work_pressure,bangla,বিনা পেমেন্টে ওভারটাইম করতে হবে
work_pressure,english,I have to answer emails even on weekends and holidays
work_pressure,bangla,আমার বস সবসময় কাজ চাপিয়ে যাচ্ছে আর সহ্য হচ্ছে না
work_pressure,bangla,সপ্তাহে ৭ দিন কাজ করি কোনো বিরতি নেই
work_pressure,english,I have to complete 10 projects by next week it is impossible
work_pressure,english,I wake up at 5am and work until midnight every day
work_pressure,english,The workload is crushing me slowly
work_pressure,bangla,বিনা পেমেন্টে ওভারটাইম করতে হবে
work_pressure,bangla,প্রতিদিন লাঞ্চের সময়ও কাজ করি
work_pressure,bangla,গতকাল অফিসের বাথরুমে প্যানিক অ্যাটাক হয়েছে
work_pressure,bangla,আমার বস সবসময় কাজ চাপিয়ে যাচ্ছে আর সহ্য হচ্ছে না
work_pressure,bangla,বাথরুম ব্রেক নিতেও দোষী বোধ করি
work_pressure,bangla,আমি মানুষ না মেশিন তা নিয়ে সন্দেহ হয়
work_pressure,bangla,ফোন বন্ধ হয় না মাঝরাতে পর্যন্ত কাজের কল আসে
work_pressure,english,I am burning out and nobody in the office cares
work_pressure,bangla,এই চাকরির কারণে আমার স্বাস্থ্য ভেঙে যাচ্ছে
work_pressure,english,My manager expects me to be available 24 hours a day
work_pressure,english,I feel like a machine not a human being anymore
work_pressure,english,My phone never stops ringing with work calls even at night
work_pressure,english,I cannot even take a bathroom break without feeling guilty
work_pressure,english,They expect us to work overtime without any extra pay
work_pressure,bangla,দুই মাসে একটি দিনও ছুটি নেই আমার
work_pressure,english,I work through lunch every single day
work_pressure,bangla,সপ্তাহে ৭ দিন কাজ করি কোনো বিরতি নেই
work_pressure,bangla,টানা ১৬ ঘণ্টা কাজ করছি আমি সম্পূর্ণ ক্লান্ত
work_pressure,bangla,বিনা পেমেন্টে ওভারটাইম করতে হবে
work_pressure,english,I am doing the work of three people with one salary
work_pressure,english,The office culture is toxic and competitive
work_pressure,bangla,ছুটি নিতে ভয় লাগে কারণ চাকরি চলে যেতে পারে
work_pressure,bangla,ছুটি নিতে ভয় লাগে কারণ চাকরি চলে যেতে পারে
work_pressure,english,I have not had a single day off in two months
work_pressure,english,I am doing the work of three people with one salary
work_pressure,english,My health is deteriorating because of this job
work_pressure,english,My manager expects me to be available 24 hours a day
work_pressure,english,The office culture is toxic and competitive
work_pressure,bangla,সকাল ৫টায় উঠি আর রাত ১২টা পর্যন্ত কাজ করি প্রতিদিন
work_pressure,bangla,কয়েক সপ্তাহ ধরে পরিবারকে দেখিনি কাজের কারণে
work_pressure,english,I have been working for 16 hours straight and I am exhausted
work_pressure,bangla,এই চাকরির কারণে আমার স্বাস্থ্য ভেঙে যাচ্ছে
work_pressure,english,I am so stressed about work that I cannot sleep at night
work_pressure,bangla,এই চাকরির কারণে আমার স্বাস্থ্য ভেঙে যাচ্ছে
work_pressure,bangla,এই চাকরির কারণে আমার স্বাস্থ্য ভেঙে যাচ্ছে
work_pressure,bangla,সারাদিন বসে থাকতে থাকতে প্রচন্ড পিঠের ব্যথা হয়েছে
work_pressure,bangla,নিজের জন্মদিন ভুলে গেছি কাজে এত ব্যস্ত ছিলাম
work_pressure,bangla,আমি মানুষ না মেশিন তা নিয়ে সন্দেহ হয়
work_pressure,english,I had a panic attack in the office bathroom yesterday
